,published_year,type,crossref_dois,openalex_native_ids,openalex_native_has_openalex_native_type,openalex_native_has_abstract,openalex_native_has_affiliations,openalex_native_has_affiliations_countrycode,openalex_native_has_affiliations_sourceid,openalex_native_has_affiliations_ror,openalex_native_has_affiliations_string,openalex_native_has_authors,openalex_native_has_authors_sourceid,openalex_native_has_authors_orcid,openalex_native_has_authors_sequence,openalex_native_has_authors_string,openalex_native_has_citations,openalex_native_has_fields,openalex_native_has_fields_mag,openalex_native_has_references,openalex_native_has_venue,openalex_native_has_venue_issnl,openalex_native_has_venue_sourceid,openalex_native_has_venue_issn,openalex_native_has_venue_string,openalex_native_abstract_adds_presence,openalex_native_abstract_adds_counts,openalex_native_affiliations_adds_presence,openalex_native_affiliations_adds_counts,openalex_native_affiliations_countrycode_adds_presence,openalex_native_affiliations_countrycode_adds_counts,openalex_native_affiliations_sourceid_adds_presence,openalex_native_affiliations_sourceid_adds_counts,openalex_native_affiliations_ror_adds_presence,openalex_native_affiliations_ror_adds_counts,openalex_native_affiliations_string_adds_presence,openalex_native_affiliations_string_adds_counts,openalex_native_authors_adds_presence,openalex_native_authors_adds_counts,openalex_native_authors_sourceid_adds_presence,openalex_native_authors_sourceid_adds_counts,openalex_native_authors_orcid_adds_presence,openalex_native_authors_orcid_adds_counts,openalex_native_authors_sequence_adds_presence,openalex_native_authors_sequence_adds_counts,openalex_native_authors_string_adds_presence,openalex_native_authors_string_adds_counts,openalex_native_citations_adds_presence,openalex_native_citations_adds_counts,openalex_native_fields_adds_presence,openalex_native_fields_adds_counts,openalex_native_fields_mag_adds_presence,openalex_native_fields_mag_adds_counts,openalex_native_references_adds_presence,openalex_native_references_adds_counts,openalex_native_venue_adds_presence,openalex_native_venue_adds_counts,openalex_native_venue_issnl_adds_presence,openalex_native_venue_issnl_adds_counts,openalex_native_venue_sourceid_adds_presence,openalex_native_venue_sourceid_adds_counts,openalex_native_venue_issn_adds_presence,openalex_native_venue_issn_adds_counts,openalex_native_venue_string_adds_presence,openalex_native_venue_string_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
1673,1916,monograph,2605,2538,2538,12,1,1,1,1,1,1719,1812,3,1812,1719,278,2453,2453,1,14,14,14,14,18,12,0,1,1,1,1,1,1,1,1,1,1,100,23,193,23,3,3,0,23,100,23,76,183,2453,0,2453,0,1,1,13,13,13,13,13,13,13,13,17,17,2605,2605,0,0,0,0,1686,0,2594,1686,344,0,0,1,1,1
1674,1916,other,16,16,16,0,0,0,0,0,0,15,15,0,15,15,11,15,15,0,14,14,14,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,5,11,15,0,15,0,0,0,0,0,0,0,0,0,0,14,0,0,16,16,0,0,0,0,15,0,16,15,6,0,0,16,14,16
1675,1916,proceedings-article,44,44,44,0,1,0,0,0,1,44,44,0,44,44,5,44,44,0,0,0,0,0,44,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,44,0,44,44,1,0,2,44,44,44
1676,1916,report,333,324,324,0,0,0,0,0,0,264,265,1,265,264,64,309,309,1,3,1,3,1,85,0,0,0,0,0,0,0,0,0,0,0,0,113,108,114,108,1,1,107,108,113,108,49,59,309,0,309,0,1,1,3,3,1,1,3,3,1,1,85,85,333,333,0,0,0,0,155,0,189,155,24,0,0,0,0,0
1677,1916,report-series,26,25,25,3,0,0,0,0,0,25,25,0,25,25,10,24,24,1,25,25,25,25,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,24,0,24,0,1,1,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,26,0,26,26,10,0,0,26,26,26
1678,1915,book,401,383,383,0,1,1,1,1,1,321,322,0,322,321,138,353,353,1,7,7,7,7,7,0,0,1,1,1,1,1,1,1,1,1,1,17,21,18,21,0,0,16,21,17,21,15,55,353,0,353,0,1,1,6,6,6,6,6,6,6,6,6,6,401,401,0,0,0,0,318,0,329,318,189,0,0,1,1,1
1679,1915,book-chapter,4398,4373,4373,503,314,57,57,57,314,2025,2033,0,2033,2025,92,4045,4045,142,5,5,5,5,3256,503,0,314,314,57,57,57,57,57,57,314,314,350,331,358,331,0,0,287,331,350,331,43,57,4045,0,4045,0,1,2,0,0,0,0,0,0,0,0,0,0,4398,4398,0,0,0,0,1675,0,1798,1675,115,0,305,4398,5,4398
1680,1915,dataset,304,303,303,1,0,0,0,0,0,269,269,0,269,269,3,302,302,0,2,2,2,2,287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,302,0,302,0,0,0,0,0,0,0,0,0,2,2,0,0,304,304,0,0,0,0,270,0,270,270,12,0,0,304,0,304
1681,1915,journal-article,56134,54440,54334,3760,6493,2826,2885,2633,6493,34096,34112,83,34112,34096,11065,52412,52412,2357,54427,52496,54427,52430,54432,3087,1,3795,3797,1580,1582,1626,1628,2633,2633,3795,3797,704,1005,720,1005,83,83,699,1005,704,1005,2610,6322,9777,23741,9777,23741,507,519,0,0,0,0,0,0,0,23078,0,0,56134,56134,1032,3611,0,3611,34171,0,34365,34171,10660,45823,3603,56134,56134,56134
1682,1915,journal-issue,642,640,640,5,0,0,0,0,0,0,0,0,0,0,1,639,639,0,624,624,624,624,640,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,61,127,61,0,0,0,0,0,0,0,0,0,138,0,0,642,642,0,0,0,0,0,0,0,0,5,515,0,642,626,642
1683,1915,monograph,2416,2349,2349,8,4,2,2,1,4,1622,1688,0,1688,1622,381,2288,2288,6,22,21,22,21,28,8,0,4,4,2,2,2,2,1,1,4,4,76,20,142,20,0,0,0,20,76,20,112,246,2288,0,2288,0,6,6,20,20,19,19,20,20,19,19,26,26,2416,2416,0,0,0,0,1612,0,2395,1612,412,0,0,2,2,2
1684,1915,other,16,16,16,0,0,0,0,0,0,15,15,0,15,15,14,16,16,0,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,16,0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,16,16,0,0,0,0,15,0,16,15,5,0,0,16,16,16
1685,1915,proceedings-article,50,50,50,0,0,0,0,0,0,50,50,0,50,50,3,50,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,50,0,50,50,1,0,0,50,50,50
1686,1915,report,500,490,490,3,0,0,0,0,0,373,381,1,381,373,85,470,470,0,6,2,6,0,71,3,0,0,0,0,0,0,0,0,0,0,0,130,90,138,90,1,1,89,90,130,90,52,76,470,0,470,0,0,0,6,6,2,2,6,6,0,0,71,71,500,500,0,0,0,0,247,0,393,247,56,0,0,0,0,0
1687,1915,report-series,13,11,11,1,1,0,0,0,1,11,11,0,11,11,3,11,11,0,11,11,11,11,11,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,13,0,13,13,5,0,0,13,13,13
1688,1914,book,702,693,693,3,1,1,1,1,1,581,584,0,584,581,225,646,646,2,10,10,10,10,14,3,0,1,1,1,1,1,1,1,1,1,1,36,45,39,45,0,0,36,45,36,45,32,103,646,0,646,0,2,2,7,7,7,7,7,7,7,7,11,11,702,702,0,0,0,0,551,0,571,551,289,0,0,3,3,3
1689,1914,book-chapter,7636,7575,7575,1457,925,216,216,214,925,3309,3317,0,3317,3309,192,6828,6828,422,86,86,86,86,5480,1457,0,925,925,216,216,216,216,214,214,925,925,395,281,403,281,0,0,271,281,395,281,85,124,6828,0,6828,0,13,15,0,0,0,0,0,0,6,17,0,0,7636,7636,0,0,0,0,2916,0,3169,2916,246,0,827,7636,80,7636
1690,1914,dataset,65,65,65,0,0,0,0,0,0,58,58,0,58,58,9,65,65,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,58,0,58,58,33,0,0,65,0,65
1691,1914,journal-article,57827,56971,56836,3856,7368,2908,2963,2690,7368,37132,37151,79,37151,37132,12468,54345,54345,3204,56964,54692,56964,54648,56965,3007,1,4988,4989,1908,1908,1944,1944,2690,2690,4988,4989,832,1127,851,1127,79,79,815,1127,832,1127,2643,6570,9958,24130,9958,24130,451,477,0,0,0,0,0,0,0,24729,0,0,57827,57827,1268,3335,0,3335,36652,0,36870,36652,12250,47223,4926,57827,57827,57827
1692,1914,journal-issue,693,691,691,6,0,0,0,0,0,0,0,0,0,0,0,690,690,0,675,675,675,675,691,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,69,155,69,0,0,0,0,0,0,0,0,0,162,0,0,693,693,0,0,0,0,0,0,0,0,3,538,0,693,677,693
1693,1914,monograph,2314,2258,2258,15,5,3,4,3,5,1603,1669,1,1669,1603,394,2178,2178,5,22,22,22,22,28,15,0,3,3,1,1,2,2,3,3,3,3,60,28,126,28,1,1,1,28,60,28,125,252,2178,0,2178,0,5,5,18,18,18,18,18,18,18,19,24,24,2314,2314,0,2,0,2,1599,0,2290,1599,437,0,0,4,4,4
1694,1914,other,13,13,13,3,0,0,0,0,0,11,11,1,11,11,9,12,12,0,11,11,11,11,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9,12,0,12,0,0,0,0,0,0,0,0,0,0,11,0,0,13,13,0,0,0,0,11,0,13,11,8,0,0,13,11,13
1695,1914,proceedings-article,49,49,49,0,0,0,0,0,0,49,49,0,49,49,3,46,46,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,49,0,49,49,2,0,0,49,49,49
1696,1914,reference-book,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,1914,report,434,425,425,4,0,0,0,0,0,336,343,0,343,336,72,410,410,0,4,0,4,0,91,4,0,0,0,0,0,0,0,0,0,0,0,125,101,132,101,0,0,101,101,125,101,54,65,410,0,410,0,0,0,4,4,0,0,4,4,0,0,91,91,434,434,0,0,0,0,216,0,320,216,33,0,0,0,0,0
1698,1914,report-series,12,9,9,0,0,0,0,0,0,9,9,0,9,9,0,9,9,0,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,12,0,12,12,1,0,0,12,12,12
1699,1913,book,793,780,780,3,7,4,4,4,7,646,648,0,648,646,243,714,714,7,19,18,19,18,28,3,0,7,7,4,4,4,4,4,4,7,7,40,58,42,58,0,0,38,58,40,58,34,133,714,0,714,0,7,7,13,13,12,12,13,13,12,12,21,21,793,793,1,0,0,0,615,0,643,615,297,0,0,7,6,7
1700,1913,book-chapter,9363,9257,9257,1755,999,291,291,290,999,3939,3947,0,3947,3939,273,8338,8338,348,71,71,71,71,6733,1755,0,999,999,291,291,291,291,290,290,999,999,257,205,265,205,0,0,169,205,257,205,105,177,8338,0,8338,0,9,9,0,0,0,0,0,0,32,38,0,0,9363,9363,0,0,0,0,3685,0,3888,3685,318,0,875,9363,39,9363
1701,1913,dataset,218,218,218,0,0,0,0,0,0,170,170,0,170,170,5,218,218,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,218,218,0,0,0,0,170,0,170,170,15,0,0,218,0,218
1702,1913,journal-article,58614,57816,57683,3776,7561,2902,2948,2655,7561,38951,38962,74,38962,38951,13413,54806,54806,3448,57810,55346,57810,55297,57812,3044,2,5287,5288,1911,1911,1943,1943,2655,2655,5287,5288,845,1091,856,1091,74,74,825,1091,845,1091,2645,6738,8550,25176,8550,25176,416,441,0,0,0,0,0,0,0,24453,0,0,58614,58614,1147,3155,0,3155,38401,0,38561,38401,13635,49528,6042,58614,58614,58614
1703,1913,journal-issue,646,644,644,4,0,0,0,0,0,0,0,0,0,0,0,642,642,0,626,626,626,626,644,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,49,147,49,0,0,0,0,0,0,0,0,0,149,0,0,646,646,0,0,0,0,0,0,0,0,4,499,0,646,628,646
1704,1913,monograph,2392,2327,2327,14,2,1,1,1,2,1690,1774,1,1774,1690,407,2243,2243,2,19,19,19,19,26,14,0,2,2,1,1,1,1,1,1,2,2,80,22,164,23,1,1,0,23,80,22,127,278,2243,0,2243,0,2,2,12,12,12,12,12,12,12,13,19,19,2392,2392,0,0,0,0,1674,0,2367,1674,453,0,0,8,8,8
1705,1913,other,6,6,6,3,0,0,0,0,0,4,4,0,4,4,4,6,6,0,4,4,4,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,6,6,0,0,0,0,4,0,6,4,4,0,0,6,4,6
1706,1913,proceedings-article,46,46,46,0,2,0,0,0,2,46,46,0,46,46,1,44,44,0,0,0,0,0,46,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,46,0,46,46,1,0,1,46,46,46
1707,1913,report,251,245,245,1,0,0,0,0,0,185,189,0,189,185,50,233,233,0,4,2,4,1,49,1,0,0,0,0,0,0,0,0,0,0,0,86,63,90,63,0,0,62,63,86,63,39,49,233,0,233,0,0,0,4,4,2,2,4,4,1,1,49,49,251,251,0,0,0,0,103,0,175,103,16,0,0,0,0,0
1708,1913,report-series,17,16,16,0,0,0,0,0,0,16,16,0,16,16,4,15,15,0,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,17,0,17,17,5,0,0,17,17,17
1709,1912,book,639,622,622,6,4,3,3,3,4,502,503,0,503,502,180,581,581,1,15,15,15,15,24,6,0,4,4,3,3,3,3,3,3,4,4,31,42,32,42,0,0,30,42,31,42,21,94,581,0,581,0,1,1,11,11,11,11,11,11,11,11,17,17,639,639,1,0,0,0,485,0,507,485,234,0,0,7,4,7
1710,1912,book-chapter,8058,7850,7850,1018,597,174,174,168,597,2724,2726,0,2726,2724,135,7220,7220,206,58,58,58,58,6047,1018,0,597,597,174,174,174,174,168,168,597,597,453,438,455,438,0,0,404,438,453,438,52,76,7220,0,7220,0,4,6,0,0,0,0,0,0,5,5,0,0,8058,8058,0,0,0,0,2276,0,2371,2276,199,0,441,8058,54,8058
1711,1912,dataset,289,289,289,0,0,0,0,0,0,240,240,0,240,240,3,284,284,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,289,289,0,0,0,0,240,0,240,240,13,0,0,289,0,289
1712,1912,journal-article,58118,57440,57325,3808,7379,2878,2921,2641,7379,38368,38385,88,38385,38368,12683,54492,54492,3162,57432,54962,57432,54899,57433,2957,1,4868,4871,1845,1846,1872,1873,2641,2641,4868,4871,900,1175,917,1175,88,88,878,1175,900,1175,2649,6568,9485,23133,9485,23133,288,306,0,0,0,0,0,0,0,23354,0,0,58118,58118,1212,3332,0,3332,37728,0,37937,37728,12511,47918,5916,58118,58118,58118
1713,1912,journal-issue,598,596,596,6,0,0,0,0,0,0,0,0,0,0,1,596,596,0,581,581,581,581,596,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,57,142,57,0,0,0,0,0,0,0,0,0,141,0,0,598,598,0,0,0,0,0,0,0,0,5,456,0,598,583,598
1714,1912,monograph,2367,2307,2307,10,2,1,1,1,2,1674,1758,2,1758,1674,412,2212,2212,3,24,23,24,23,31,10,0,2,2,1,1,1,1,1,1,2,2,70,14,154,14,2,2,0,14,70,14,117,270,2212,0,2212,0,3,3,22,22,21,21,22,22,21,21,29,29,2367,2367,0,0,0,0,1662,0,2344,1662,468,0,0,6,6,6
1715,1912,other,6,6,6,1,0,0,0,0,0,4,5,0,5,4,3,6,6,0,4,4,4,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,6,6,0,0,0,0,4,0,6,4,3,0,0,6,4,6
1716,1912,proceedings-article,38,38,38,0,0,0,0,0,0,38,38,0,38,38,2,34,34,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,38,0,38,38,0,0,0,38,38,38
1717,1912,report,255,253,253,3,0,0,0,0,0,221,224,0,224,221,50,243,243,0,4,0,4,0,52,3,0,0,0,0,0,0,0,0,0,0,0,105,76,108,76,0,0,76,76,105,76,38,42,243,0,243,0,0,0,4,4,0,0,4,4,0,0,52,52,255,255,0,0,0,0,117,0,164,117,21,0,0,0,0,0
1718,1912,report-series,4,3,3,0,0,0,0,0,0,3,3,0,3,3,0,3,3,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,4,4,0,0,0,4,4,4
1719,1911,book,566,559,559,3,1,1,1,1,1,435,436,0,436,435,145,524,524,0,10,10,10,10,13,3,0,1,1,1,1,1,1,1,1,1,1,41,57,42,57,0,0,41,57,41,57,21,65,524,0,524,0,0,0,10,10,10,10,10,10,10,10,13,13,566,566,0,0,0,0,401,0,416,401,193,0,0,0,0,0
1720,1911,book-chapter,8100,8063,8063,795,540,132,132,130,540,2443,2447,1,2447,2443,124,7559,7559,274,4,3,4,3,6652,795,0,540,540,132,132,132,132,130,130,540,540,307,273,311,273,1,1,259,273,307,273,41,74,7559,0,7559,0,13,14,0,0,0,0,0,0,3,3,0,0,8100,8100,0,0,0,0,2141,0,2225,2141,249,0,505,8100,0,8100
1721,1911,dataset,225,225,225,0,0,0,0,0,0,164,164,0,164,164,0,225,225,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,225,225,0,0,0,0,164,0,165,164,7,0,0,225,0,225
1722,1911,journal-article,58049,57292,57181,3456,7130,2659,2692,2437,7130,38170,38182,92,38182,38170,12033,54441,54441,3018,57286,55070,57286,55041,57288,2750,1,4611,4612,1697,1698,1716,1717,2437,2437,4611,4612,956,1172,968,1172,92,92,923,1172,956,1172,2652,6303,8404,23347,8404,23347,290,309,0,0,0,0,0,0,0,23432,0,0,58049,58049,1111,3355,0,3355,37499,0,37720,37499,11669,48976,5631,58049,58049,58049
1723,1911,journal-issue,570,567,567,7,0,0,0,0,0,0,0,0,0,0,0,566,566,0,549,549,549,549,567,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,61,112,61,0,0,0,0,0,0,0,0,0,132,0,0,570,570,0,0,0,0,0,0,0,0,7,457,0,570,552,570
1724,1911,monograph,2201,2129,2129,7,1,0,0,0,1,1558,1626,0,1626,1558,360,2044,2044,3,13,13,13,12,24,7,0,0,0,0,0,0,0,0,0,0,0,63,21,131,21,0,0,2,21,63,21,107,247,2044,0,2044,0,3,3,11,11,11,11,11,11,10,10,22,22,2201,2201,0,1,0,1,1565,0,2176,1565,407,0,0,4,4,4
1725,1911,other,8,8,8,0,0,0,0,0,0,4,4,0,4,4,4,8,8,0,4,4,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,8,8,0,0,0,0,4,0,8,4,4,0,0,8,4,8
1726,1911,proceedings-article,30,30,30,0,2,0,0,0,2,30,30,0,30,30,1,30,30,0,0,0,0,0,30,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,30,0,30,30,0,0,0,30,30,30
1727,1911,report,211,199,199,0,0,0,0,0,0,161,167,0,167,161,37,188,188,0,3,1,3,1,57,0,0,0,0,0,0,0,0,0,0,0,0,96,87,102,87,0,0,87,87,96,87,27,34,188,0,188,0,0,0,3,3,1,1,3,3,1,1,57,57,211,211,0,0,0,0,72,0,110,72,14,0,0,0,0,0
1728,1911,report-series,7,5,5,1,0,0,0,0,0,5,5,0,5,5,1,5,5,0,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,7,0,7,7,1,0,0,7,7,7
1729,1910,book,507,496,496,0,1,1,1,0,1,379,379,1,379,379,135,458,458,1,7,6,7,6,15,0,0,1,1,1,1,1,1,0,0,1,1,40,48,40,48,1,1,37,48,40,48,20,55,458,0,458,0,1,1,5,5,4,4,5,5,4,4,8,8,507,507,1,0,0,0,346,0,359,346,162,0,0,10,2,10
1730,1910,book-chapter,7272,7192,7192,808,445,67,67,50,445,2978,2982,0,2982,2978,136,6638,6638,93,23,23,23,23,5534,808,0,445,445,67,67,67,67,50,50,445,445,277,568,281,568,0,0,217,568,277,568,72,103,6638,0,6638,0,3,3,0,0,0,0,0,0,0,3,0,0,7272,7272,0,0,0,0,2707,0,2844,2707,163,0,269,7272,23,7272
1731,1910,dataset,218,218,218,0,0,0,0,0,0,175,175,0,175,175,0,218,218,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,218,218,0,0,0,0,175,0,175,175,4,0,0,218,0,218
1732,1910,journal-article,56729,55993,55879,3589,6390,2389,2428,2196,6390,36363,36373,61,36373,36363,11623,53274,53274,2756,55985,53896,55985,53846,55985,2722,0,4111,4112,1552,1553,1574,1575,2196,2196,4111,4112,856,1079,866,1079,61,61,850,1079,856,1079,2525,6019,7480,23414,7480,23414,289,302,0,0,0,0,0,0,0,22803,0,0,56729,56729,1252,3000,0,3000,35780,0,35922,35780,11497,48720,5223,56729,56729,56729
1733,1910,journal-issue,549,546,546,8,0,0,0,0,0,0,0,0,0,0,0,546,546,0,531,531,531,531,546,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,57,120,57,0,0,0,0,0,0,0,0,0,134,0,0,549,549,0,0,0,0,0,0,0,0,4,429,0,549,534,549
1734,1910,monograph,2245,2162,2162,16,1,1,1,1,1,1562,1638,0,1638,1562,412,2080,2080,6,22,21,22,21,31,16,0,1,1,1,1,1,1,1,1,1,1,61,28,137,28,0,0,5,28,61,28,133,261,2080,0,2080,0,6,6,15,15,14,14,15,15,14,16,24,24,2245,2245,0,1,0,1,1577,0,2209,1577,410,0,0,13,13,13
1735,1910,other,3,3,3,0,0,0,0,0,0,1,1,0,1,1,1,3,3,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,1,0,1,1,1,0,0,3,1,3
1736,1910,proceedings-article,20,20,20,0,0,0,0,0,0,20,20,0,20,20,1,20,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,20,20,2,0,0,20,20,20
1737,1910,report,229,222,222,2,0,0,0,0,0,194,196,0,196,194,52,209,209,0,3,1,3,1,46,2,0,0,0,0,0,0,0,0,0,0,0,77,71,79,71,0,0,70,71,77,71,37,45,209,0,209,0,0,0,3,3,1,1,3,3,1,1,46,46,229,229,0,0,0,0,120,0,145,120,21,0,0,0,0,0
1738,1910,report-series,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1
1739,1909,book,390,379,379,1,1,1,1,1,1,300,300,1,300,300,94,355,355,0,0,0,0,0,2,1,0,1,1,1,1,1,1,1,1,1,1,11,26,11,26,1,1,9,26,11,26,18,46,355,0,355,0,0,0,0,0,0,0,0,0,0,0,2,2,390,390,0,0,0,0,298,0,306,298,119,0,0,0,0,0
1740,1909,book-chapter,5489,5299,5299,524,316,97,97,95,316,1403,1403,0,1403,1403,127,4969,4969,123,30,30,30,30,4271,524,0,316,316,97,97,97,97,95,95,316,316,160,156,160,156,0,0,147,156,160,156,64,91,4969,0,4969,0,7,8,0,0,0,0,0,0,30,30,0,0,5489,5489,0,0,0,0,1246,0,1269,1246,162,0,227,5489,0,5489
1741,1909,dataset,182,182,182,0,1,0,0,0,1,166,166,0,166,166,0,180,180,0,0,0,0,0,170,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,180,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,0,0,0,0,166,0,166,166,3,0,0,182,0,182
1742,1909,journal-article,56899,56128,56002,3407,6719,2501,2546,2299,6719,36130,36142,81,36142,36130,11298,53480,53480,2861,56093,54069,56093,54022,56094,2597,1,3922,3923,1477,1478,1504,1505,2299,2299,3922,3923,870,1084,882,1084,81,81,866,1084,870,1084,2447,5706,8296,22758,8296,22758,224,241,0,0,0,0,0,0,0,23058,0,0,56899,56899,1192,3652,0,3652,35555,0,35715,35555,11218,47989,5417,56899,56899,56899
1743,1909,journal-issue,571,569,569,4,0,0,0,0,0,0,0,0,0,0,0,565,565,0,554,554,554,554,569,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,46,127,46,0,0,0,0,0,0,0,0,0,130,0,0,571,571,0,0,0,0,0,0,0,0,7,444,0,571,556,571
1744,1909,monograph,1980,1920,1920,5,3,1,1,1,3,1441,1486,0,1486,1441,357,1819,1819,1,14,14,14,14,27,5,0,1,1,1,1,1,1,1,1,1,1,47,19,92,20,0,0,2,20,47,19,99,232,1819,0,1819,0,1,1,13,13,13,13,13,13,13,13,25,25,1980,1980,0,2,0,2,1454,0,1930,1454,400,0,0,9,8,9
