,cr_published_year,cr_type,cr_dois,openalex_dois,openalex_ids,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_id_countrycode,openalex_has_affiliations_id_ror,openalex_has_affiliations_id_source,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_id_orcid,openalex_has_authors_id_source,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_references,openalex_has_venue,openalex_has_venue_id_issn,openalex_has_venue_id_issnl,openalex_has_venue_id_source,openalex_has_venue_string,crossref_dois,crossref_ids,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_id_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_id_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_venue,crossref_has_venue_id_issn,crossref_has_venue_string,count_openalex_crossref_overlap,crossref_has_abstract_in_overlap,crossref_abstract_adds_presence,crossref_abstract_adds_presence_overlap,crossref_has_affiliations_in_overlap,crossref_affiliations_adds_presence,crossref_affiliations_adds_presence_overlap,crossref_has_affiliations_id_ror_in_overlap,crossref_affiliations_id_ror_adds_presence,crossref_affiliations_id_ror_adds_presence_overlap,crossref_has_affiliations_string_in_overlap,crossref_affiliations_string_adds_presence,crossref_affiliations_string_adds_presence_overlap,crossref_has_authors_in_overlap,crossref_authors_adds_presence,crossref_authors_adds_presence_overlap,crossref_has_authors_id_orcid_in_overlap,crossref_authors_id_orcid_adds_presence,crossref_authors_id_orcid_adds_presence_overlap,crossref_has_authors_sequence_in_overlap,crossref_authors_sequence_adds_presence,crossref_authors_sequence_adds_presence_overlap,crossref_has_authors_string_in_overlap,crossref_authors_string_adds_presence,crossref_authors_string_adds_presence_overlap,crossref_has_citations_in_overlap,crossref_citations_adds_presence,crossref_citations_adds_presence_overlap,crossref_has_fields_in_overlap,crossref_fields_adds_presence,crossref_fields_adds_presence_overlap,crossref_has_references_in_overlap,crossref_references_adds_presence,crossref_references_adds_presence_overlap,crossref_has_venue_in_overlap,crossref_venue_adds_presence,crossref_venue_adds_presence_overlap,crossref_has_venue_id_issn_in_overlap,crossref_venue_id_issn_adds_presence,crossref_venue_id_issn_adds_presence_overlap,crossref_has_venue_string_in_overlap,crossref_venue_string_adds_presence,crossref_venue_string_adds_presence_overlap,count_crossref_openalex_overlap,openalex_has_abstract_in_overlap,openalex_abstract_adds_presence,openalex_abstract_adds_presence_overlap,openalex_has_affiliations_in_overlap,openalex_affiliations_adds_presence,openalex_affiliations_adds_presence_overlap,openalex_has_affiliations_id_countrycode_in_overlap,openalex_affiliations_id_countrycode_adds_presence,openalex_affiliations_id_countrycode_adds_presence_overlap,openalex_has_affiliations_id_ror_in_overlap,openalex_affiliations_id_ror_adds_presence,openalex_affiliations_id_ror_adds_presence_overlap,openalex_has_affiliations_id_source_in_overlap,openalex_affiliations_id_source_adds_presence,openalex_affiliations_id_source_adds_presence_overlap,openalex_has_affiliations_string_in_overlap,openalex_affiliations_string_adds_presence,openalex_affiliations_string_adds_presence_overlap,openalex_has_authors_in_overlap,openalex_authors_adds_presence,openalex_authors_adds_presence_overlap,openalex_has_authors_id_orcid_in_overlap,openalex_authors_id_orcid_adds_presence,openalex_authors_id_orcid_adds_presence_overlap,openalex_has_authors_id_source_in_overlap,openalex_authors_id_source_adds_presence,openalex_authors_id_source_adds_presence_overlap,openalex_has_authors_sequence_in_overlap,openalex_authors_sequence_adds_presence,openalex_authors_sequence_adds_presence_overlap,openalex_has_authors_string_in_overlap,openalex_authors_string_adds_presence,openalex_authors_string_adds_presence_overlap,openalex_has_citations_in_overlap,openalex_citations_adds_presence,openalex_citations_adds_presence_overlap,openalex_has_fields_in_overlap,openalex_fields_adds_presence,openalex_fields_adds_presence_overlap,openalex_has_references_in_overlap,openalex_references_adds_presence,openalex_references_adds_presence_overlap,openalex_has_venue_in_overlap,openalex_venue_adds_presence,openalex_venue_adds_presence_overlap,openalex_has_venue_id_issn_in_overlap,openalex_venue_id_issn_adds_presence,openalex_venue_id_issn_adds_presence_overlap,openalex_has_venue_id_issnl_in_overlap,openalex_venue_id_issnl_adds_presence,openalex_venue_id_issnl_adds_presence_overlap,openalex_has_venue_id_source_in_overlap,openalex_venue_id_source_adds_presence,openalex_venue_id_source_adds_presence_overlap,openalex_has_venue_string_in_overlap,openalex_venue_string_adds_presence,openalex_venue_string_adds_presence_overlap
1570,1947,component,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,1947,dataset,154,154,154,0,0,0,0,0,0,96,0,102,102,96,11,154,0,3,0,0,3,146,154,154,0,0,0,0,96,0,137,96,19,0,0,154,0,154,154,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,137,35,35,96,0,0,19,8,8,0,0,0,0,0,0,154,151,151,0,0,0,154,8,8,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,102,102,102,102,0,0,96,0,0,11,0,0,154,154,154,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,146,0,0
1572,1947,edited-book,26,11,11,3,0,0,0,0,0,11,0,11,11,11,9,11,0,11,0,0,11,11,26,26,0,0,0,0,20,0,20,20,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,2,0,0,0,11,11,11,11,2,2,11,2,2,9,0,0,11,11,11,0,0,0,11,11,11,0,0,0,0,0,0,11,11,11,11,11,11
1573,1947,journal-article,100510,99729,99729,15675,20172,13140,12014,13460,20172,74379,208,74396,74396,74379,36902,99715,16816,99726,99695,99695,99726,99729,100510,100510,3745,8069,0,8069,73538,0,73796,73538,34061,85285,16575,100510,100479,100510,99729,3532,248,248,7558,1928,1928,0,0,0,7558,1928,1928,72938,26,26,0,0,0,73195,249,249,72938,26,26,34026,1527,1527,84909,11,11,16532,3434,3434,99729,3,3,99698,3,3,99729,0,0,99729,15675,12391,12391,20172,14542,14542,13140,13140,13140,12014,12014,12014,13460,13460,13460,20172,14542,14542,74379,1467,1467,208,208,208,74396,74396,74396,74396,1450,1450,74379,1467,1467,36902,4403,4403,99715,14817,14817,16816,3718,3718,99726,0,0,99695,0,0,99695,99695,99695,99726,99726,99726,99729,0,0
1574,1947,journal-issue,935,931,931,5,0,0,0,0,0,0,0,0,0,0,8,931,0,913,913,913,913,931,935,935,0,0,0,0,0,0,0,0,12,760,0,935,917,935,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,756,0,0,0,0,0,931,18,18,913,0,0,931,0,0,931,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,931,175,175,0,0,0,913,0,0,913,0,0,913,913,913,913,913,913,931,0,0
1575,1947,monograph,307,306,306,6,1,0,0,0,1,198,0,207,207,198,71,306,0,19,17,17,19,19,307,307,1,0,0,0,197,0,253,197,63,0,0,7,7,7,306,1,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,252,45,45,196,0,0,63,7,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0,0,306,6,5,5,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,198,2,2,0,0,0,207,207,207,207,0,0,198,2,2,71,15,15,306,306,306,0,0,0,19,12,12,17,10,10,17,17,17,19,19,19,19,12,12
1576,1947,other,66,66,66,1,0,0,0,0,0,61,0,61,61,61,10,66,2,54,54,54,54,66,66,66,0,0,0,0,61,0,63,61,8,0,0,66,54,66,66,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,63,2,2,61,0,0,8,0,0,0,0,0,0,0,0,66,12,12,54,0,0,66,0,0,66,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,61,61,61,61,0,0,61,0,0,10,2,2,66,66,66,2,2,2,54,0,0,54,0,0,54,54,54,54,54,54,66,0,0
1577,1947,proceedings-article,257,257,257,0,60,30,16,34,60,257,0,257,257,257,23,257,0,252,1,1,252,256,257,257,0,0,0,0,257,0,257,257,57,0,34,257,257,257,257,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,257,0,0,257,0,0,57,39,39,0,0,0,34,34,34,257,5,5,257,256,256,257,1,1,257,0,0,0,60,60,60,30,30,30,16,16,16,34,34,34,60,60,60,257,0,0,0,0,0,257,257,257,257,0,0,257,0,0,23,5,5,257,257,257,0,0,0,252,0,0,1,0,0,1,1,1,252,252,252,256,0,0
1578,1947,report,598,597,597,111,4,3,2,3,4,434,0,441,441,434,83,596,1,67,10,10,67,67,598,598,0,6,0,6,368,0,505,368,46,0,0,0,0,0,597,0,0,0,6,3,3,0,0,0,6,3,3,367,1,1,0,0,0,504,123,123,367,1,1,46,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,111,111,111,4,1,1,3,3,3,2,2,2,3,3,3,4,1,1,434,68,68,0,0,0,441,441,441,441,60,60,434,68,68,83,44,44,596,596,596,1,1,1,67,67,67,10,10,10,10,10,10,67,67,67,67,67,67
1579,1947,report-component,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0
1580,1946,book,187,185,185,4,4,4,4,4,4,156,0,156,156,156,108,185,4,138,29,29,138,138,187,187,0,0,0,0,151,0,153,151,108,0,0,14,14,14,185,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,151,2,2,149,0,0,108,4,4,0,0,0,0,0,0,14,0,0,14,2,2,14,0,0,185,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,156,7,7,0,0,0,156,156,156,156,7,7,156,7,7,108,4,4,185,185,185,4,4,4,138,124,124,29,17,17,29,29,29,138,138,138,138,124,124
1581,1946,book-chapter,2178,2072,2072,64,236,163,161,164,236,1537,0,1537,1537,1537,107,2072,124,1326,107,107,1326,1624,2178,2178,0,0,0,0,959,0,959,959,94,0,184,2178,93,2178,2072,0,0,0,0,0,0,0,0,0,0,0,0,925,16,16,0,0,0,925,16,16,925,16,16,93,21,21,0,0,0,184,62,62,2072,746,746,93,2,2,2072,448,448,2072,64,64,64,236,236,236,163,163,163,161,161,161,164,164,164,236,236,236,1537,628,628,0,0,0,1537,1537,1537,1537,628,628,1537,628,628,107,35,35,2072,2072,2072,124,2,2,1326,0,0,107,16,16,107,107,107,1326,1326,1326,1624,0,0
1582,1946,dataset,468,468,468,0,0,0,0,0,0,407,0,413,413,407,13,468,0,7,0,0,7,452,468,468,0,0,0,0,406,0,456,406,85,0,0,468,0,468,468,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,456,43,43,406,0,0,85,73,73,0,0,0,0,0,0,468,461,461,0,0,0,468,16,16,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,1,1,0,0,0,413,413,413,413,0,0,407,1,1,13,1,1,468,468,468,0,0,0,7,0,0,0,0,0,0,0,0,7,7,7,452,0,0
1583,1946,edited-book,14,6,6,2,0,0,0,0,0,6,0,6,6,6,5,6,0,6,0,0,6,6,14,14,0,0,0,0,11,0,11,11,6,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,6,6,6,0,0,6,0,0,5,0,0,6,6,6,0,0,0,6,6,6,0,0,0,0,0,0,6,6,6,6,6,6
1584,1946,journal-article,88840,88143,88143,13506,17258,10924,9927,11360,17258,65483,184,65503,65504,65483,31293,88133,13414,88140,88114,88114,88140,88143,88840,88840,2933,7401,0,7401,64755,0,64998,64755,28858,75102,12988,88840,88814,88840,88143,2727,205,205,6940,1656,1656,0,0,0,6940,1656,1656,64249,1,1,0,0,0,64491,201,201,64249,1,1,28820,1373,1373,74745,8,8,12969,2709,2709,88143,3,3,88117,3,3,88143,0,0,88143,13506,10984,10984,17258,11974,11974,10924,10924,10924,9927,9927,9927,11360,11360,11360,17258,11974,11974,65483,1235,1235,184,184,184,65503,65503,65503,65504,1214,1214,65483,1235,1235,31293,3846,3846,88133,13396,13396,13414,3154,3154,88140,0,0,88114,0,0,88114,88114,88114,88140,88140,88140,88143,0,0
1585,1946,journal-issue,871,869,869,1,0,0,0,0,0,1,0,1,1,1,15,869,0,851,851,851,851,869,871,871,0,0,0,0,0,0,0,0,17,708,0,871,853,871,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,2,707,0,0,0,0,0,869,18,18,851,0,0,869,0,0,869,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,15,0,0,869,162,162,0,0,0,851,0,0,851,0,0,851,851,851,851,851,851,869,0,0
1586,1946,monograph,242,239,239,7,1,1,1,1,1,146,0,155,155,146,50,239,2,11,8,8,11,11,242,242,0,0,0,0,137,0,218,137,50,0,0,3,3,3,239,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,216,61,61,135,0,0,50,8,8,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,239,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,146,11,11,0,0,0,155,155,155,155,0,0,146,11,11,50,8,8,239,239,239,2,2,2,11,8,8,8,5,5,8,8,8,11,11,11,11,8,8
1587,1946,other,64,64,64,0,0,0,0,0,0,63,0,63,63,63,20,64,0,56,56,56,56,63,64,64,0,0,0,0,62,0,63,62,13,0,0,64,56,64,64,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,63,1,1,62,0,0,13,2,2,0,0,0,0,0,0,64,8,8,56,0,0,64,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,1,0,0,0,63,63,63,63,1,1,63,1,1,20,9,9,64,64,64,0,0,0,56,0,0,56,0,0,56,56,56,56,56,56,63,0,0
1588,1946,proceedings-article,260,260,260,1,42,24,17,31,42,260,0,260,260,260,34,260,0,254,2,2,254,260,260,260,0,0,0,0,260,0,260,260,38,0,30,260,260,260,260,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,260,0,0,260,0,0,38,14,14,0,0,0,30,30,30,260,6,6,260,258,258,260,0,0,260,1,1,1,42,42,42,24,24,24,17,17,17,31,31,31,42,42,42,260,0,0,0,0,0,260,260,260,260,0,0,260,0,0,34,10,10,260,260,260,0,0,0,254,0,0,2,0,0,2,2,2,254,254,254,260,0,0
1589,1946,report,536,531,531,103,3,3,3,3,3,403,0,412,412,403,89,530,4,55,9,9,55,55,536,536,0,4,0,4,340,0,452,340,48,0,0,0,0,0,531,0,0,0,4,1,1,0,0,0,4,1,1,335,0,0,0,0,0,447,96,96,335,0,0,48,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,103,103,103,3,0,0,3,3,3,3,3,3,3,3,3,3,0,0,403,68,68,0,0,0,412,412,412,412,61,61,403,68,68,89,50,50,530,530,530,4,4,4,55,55,55,9,9,9,9,9,9,55,55,55,55,55,55
1590,1946,report-component,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0
1591,1946,report-series,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0
1592,1945,book,186,185,185,7,1,1,1,1,1,144,1,144,144,144,111,185,1,138,41,41,138,138,186,186,0,0,0,0,124,0,125,124,105,0,0,16,15,16,185,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,124,1,1,123,0,0,105,1,1,0,0,0,0,0,0,16,0,0,15,0,0,16,0,0,185,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,144,21,21,1,1,1,144,144,144,144,21,21,144,21,21,111,7,7,185,185,185,1,1,1,138,122,122,41,26,26,41,41,41,138,138,138,138,122,122
1593,1945,book-chapter,2410,2261,2261,67,128,69,66,69,128,1273,1,1273,1273,1273,110,2261,122,1575,82,82,1575,1719,2410,2410,0,0,0,0,606,0,628,606,123,0,144,2410,83,2410,2261,0,0,0,0,0,0,0,0,0,0,0,0,606,3,3,0,0,0,628,5,5,606,3,3,123,30,30,0,0,0,144,30,30,2261,686,686,83,5,5,2261,542,542,2261,67,67,67,128,128,128,69,69,69,66,66,66,69,69,69,128,128,128,1273,670,670,1,1,1,1273,1273,1273,1273,650,650,1273,670,670,110,17,17,2261,2261,2261,122,8,8,1575,0,0,82,4,4,82,82,82,1575,1575,1575,1719,0,0
1594,1945,dataset,60,60,60,0,0,0,0,0,0,38,0,39,39,38,6,60,0,3,0,0,3,60,60,60,0,0,0,0,38,0,42,38,9,0,0,60,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,42,3,3,38,0,0,9,3,3,0,0,0,0,0,0,60,57,57,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,39,39,39,39,0,0,38,0,0,6,0,0,60,60,60,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,60,0,0
1595,1945,edited-book,9,2,2,1,0,0,0,0,0,2,0,2,2,2,2,2,0,2,0,0,2,2,9,9,0,0,0,0,6,0,6,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,0,0,2,0,0,2,0,0,2,2,2,0,0,0,2,2,2,0,0,0,0,0,0,2,2,2,2,2,2
1596,1945,journal-article,78144,77558,77558,11913,14510,9133,8425,9522,14510,56471,155,56490,56491,56471,26141,77540,11217,77552,77549,77549,77552,77558,78144,78144,3068,6523,0,6523,55918,0,56162,55918,23741,65751,11028,78144,78144,78144,77558,2911,87,87,6143,1515,1515,0,0,0,6143,1515,1515,55481,17,17,0,0,0,55725,228,228,55481,17,17,23719,1150,1150,65490,16,16,11007,2757,2757,77558,6,6,77558,9,9,77558,0,0,77558,11913,9089,9089,14510,9882,9882,9133,9133,9133,8425,8425,8425,9522,9522,9522,14510,9882,9882,56471,1007,1007,155,155,155,56490,56490,56490,56491,994,994,56471,1007,1007,26141,3572,3572,77540,12066,12066,11217,2967,2967,77552,0,0,77549,0,0,77549,77549,77549,77552,77552,77552,77558,0,0
1597,1945,journal-issue,762,762,762,0,0,0,0,0,0,0,0,0,0,0,10,762,0,745,745,745,745,762,762,762,0,0,0,0,0,0,0,0,14,602,0,762,746,762,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,4,602,0,0,0,0,0,762,17,17,746,1,1,762,0,0,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,762,160,160,0,0,0,745,0,0,745,0,0,745,745,745,745,745,745,762,0,0
1598,1945,monograph,274,273,273,5,0,0,0,0,0,179,0,190,190,179,55,273,1,17,10,10,17,17,274,274,0,0,0,0,170,0,255,170,53,0,0,7,7,7,273,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,255,67,67,170,0,0,53,7,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0,0,273,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,9,9,0,0,0,190,190,190,190,2,2,179,9,9,55,9,9,273,273,273,1,1,1,17,10,10,10,3,3,10,10,10,17,17,17,17,10,10
1599,1945,other,111,111,111,1,0,0,0,0,0,104,0,104,104,104,16,111,0,108,108,108,108,111,111,111,0,0,0,0,104,0,111,104,4,0,0,111,108,111,111,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,111,7,7,104,0,0,4,0,0,0,0,0,0,0,0,111,3,3,108,0,0,111,0,0,111,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,104,104,104,104,0,0,104,0,0,16,12,12,111,111,111,0,0,0,108,0,0,108,0,0,108,108,108,108,108,108,111,0,0
1600,1945,proceedings-article,242,242,242,1,51,27,22,31,51,242,0,242,242,242,26,242,0,231,0,0,231,241,242,242,0,0,0,0,242,0,242,242,42,0,20,242,242,242,242,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,242,0,0,242,0,0,42,21,21,0,0,0,20,20,20,242,11,11,242,242,242,242,1,1,242,1,1,1,51,51,51,27,27,27,22,22,22,31,31,31,51,51,51,242,0,0,0,0,0,242,242,242,242,0,0,242,0,0,26,5,5,242,242,242,0,0,0,231,0,0,0,0,0,0,0,0,231,231,231,241,0,0
1601,1945,report,658,658,658,121,6,6,6,6,6,485,0,490,490,485,91,657,1,59,7,7,59,59,658,658,0,7,0,7,419,0,567,419,51,0,0,0,0,0,658,0,0,0,7,1,1,0,0,0,7,1,1,419,0,0,0,0,0,567,138,138,419,0,0,51,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,121,121,121,6,0,0,6,6,6,6,6,6,6,6,6,6,0,0,485,66,66,0,0,0,490,490,490,490,61,61,485,66,66,91,49,49,657,657,657,1,1,1,59,59,59,7,7,7,7,7,7,59,59,59,59,59,59
1602,1944,book,258,257,257,5,5,3,3,3,5,211,0,211,211,211,135,257,3,186,46,46,186,186,258,258,1,0,0,0,195,0,196,195,129,0,0,19,17,19,257,1,0,0,0,0,0,0,0,0,0,0,0,194,1,1,0,0,0,195,2,2,194,1,1,129,6,6,0,0,0,0,0,0,19,1,1,17,0,0,19,1,1,257,5,4,4,5,5,5,3,3,3,3,3,3,3,3,3,5,5,5,211,18,18,0,0,0,211,211,211,211,18,18,211,18,18,135,12,12,257,257,257,3,3,3,186,168,168,46,29,29,46,46,46,186,186,186,186,168,168
1603,1944,book-chapter,3127,3084,3084,45,235,118,114,118,235,1252,1,1252,1252,1252,130,3084,285,2715,90,90,2715,2791,3127,3127,0,0,0,0,950,0,950,950,148,0,387,3127,88,3127,3084,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,950,0,0,950,0,0,148,35,35,0,0,0,387,106,106,3084,369,369,88,2,2,3084,293,293,3084,45,45,45,235,235,235,118,118,118,114,114,114,118,118,118,235,235,235,1252,302,302,1,1,1,1252,1252,1252,1252,302,302,1252,302,302,130,17,17,3084,3084,3084,285,4,4,2715,0,0,90,4,4,90,90,90,2715,2715,2715,2791,0,0
1604,1944,dataset,43,43,43,0,0,0,0,0,0,20,0,21,21,20,4,43,0,7,1,1,7,42,43,43,0,0,0,0,19,0,36,19,4,0,0,43,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,36,15,15,19,0,0,4,0,0,0,0,0,0,0,0,43,36,36,0,0,0,43,1,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,21,21,21,21,0,0,20,1,1,4,0,0,43,43,43,0,0,0,7,0,0,1,1,1,1,1,1,7,7,7,42,0,0
1605,1944,edited-book,18,14,14,5,0,0,0,0,0,12,0,12,12,12,9,14,0,14,0,0,14,14,18,18,0,0,0,0,14,0,14,14,9,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,12,12,12,0,0,12,0,0,9,0,0,14,14,14,0,0,0,14,14,14,0,0,0,0,0,0,14,14,14,14,14,14
1606,1944,journal-article,82515,81971,81971,11052,15281,9496,8797,9895,15281,59305,191,59327,59327,59305,26874,81948,11922,81970,81969,81969,81970,81971,82515,82515,2054,6164,0,6164,58507,0,58731,58507,24388,68356,10988,82515,82515,82515,81971,1919,80,80,5822,1410,1410,0,0,0,5822,1410,1410,58111,10,10,0,0,0,58333,200,200,58111,10,10,24372,1124,1124,68111,18,18,10974,2256,2256,81971,1,1,81971,2,2,81971,0,0,81971,11052,9213,9213,15281,10869,10869,9496,9496,9496,8797,8797,8797,9895,9895,9895,15281,10869,10869,59305,1204,1204,191,191,191,59327,59327,59327,59327,1194,1194,59305,1204,1204,26874,3626,3626,81948,13855,13855,11922,3204,3204,81970,0,0,81969,0,0,81969,81969,81969,81970,81970,81970,81971,0,0
1607,1944,journal-issue,824,823,823,5,0,0,0,0,0,0,0,0,0,0,10,823,0,806,806,806,806,823,824,824,0,0,0,0,0,0,0,0,11,643,0,824,807,824,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,643,0,0,0,0,0,823,17,17,806,0,0,823,0,0,823,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,823,180,180,0,0,0,806,0,0,806,0,0,806,806,806,806,806,806,823,0,0
1608,1944,monograph,283,283,283,7,0,0,0,0,0,176,1,183,183,176,61,283,1,25,21,21,25,25,283,283,0,0,0,0,165,0,250,165,53,0,0,19,19,19,283,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,250,68,68,165,0,0,53,6,6,0,0,0,0,0,0,19,0,0,19,0,0,19,0,0,283,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,11,11,1,1,1,183,183,183,183,1,1,176,11,11,61,14,14,283,283,283,1,1,1,25,6,6,21,2,2,21,21,21,25,25,25,25,6,6
